sample,days,pres1,pres2,pres3,rate1,rate2,rate3,qProd,ratio,category
12,1186,3633.7,3638.3,3642.9,1690.997524,3622.264202,14037.50024,94.702,0.004893967,train
12,1216,3634.7,3639.3,3643.9,1706.554079,3654.23476,14156.56301,95.574,0.004896873,train
12,1247,3636,3640.6,3645.2,1726.7776,3695.796485,14311.3446,96.718,0.004901105,train
12,1277,3637.2,3641.8,3646.4,1745.445466,3734.161154,14454.21992,97.755,0.004903976,train
12,1308,3638.2,3642.8,3647.4,1761.002021,3766.131712,14573.28269,98.628,0.004906764,train
12,1339,3639.2,3643.7,3648.4,1776.558576,3794.905214,14692.34546,99.472,0.00490885,train
12,1369,3640.2,3644.7,3649.3,1792.115131,3826.875772,14799.50195,100.32,0.004913193,train
12,1400,3640.2,3644.7,3649.3,1792.115131,3826.875772,14799.50195,100.31,0.004912703,train
12,1430,3639.6,3644.2,3648.8,1782.781198,3810.890493,14739.97057,99.871,0.004911614,train
12,1461,3640.2,3644.7,3649.4,1792.115131,3826.875772,14811.40823,100.34,0.004911309,train
12,1492,3640.8,3645.3,3650,1801.449064,3846.058107,14882.84589,100.86,0.004912726,train
12,1521,3641.6,3646.2,3650.8,1813.894308,3874.831609,14978.0961,101.59,0.004915608,train
12,1552,3642.4,3647,3651.6,1826.339552,3900.408055,15073.34631,102.3,0.004918247,train
12,1582,3643.1,3647.6,3652.3,1837.229141,3919.59039,15156.69025,102.88,0.004919308,train
12,1613,3643.7,3648.3,3652.9,1846.563074,3941.96978,15228.12791,103.43,0.004921334,train
12,1643,3644.3,3648.8,3653.5,1855.897007,3957.955059,15299.56557,103.93,0.004922462,train
12,1674,3644.8,3649.3,3653.9,1863.675284,3973.940338,15347.19068,104.35,0.0049257,train
12,1705,3645.9,3650.5,3655.1,1880.787494,4012.305007,15490.066,105.34,0.004926307,train
12,1735,3647.1,3651.6,3656.2,1899.45536,4047.472621,15621.03504,106.36,0.004931388,train
12,1766,3647.9,3652.5,3657.1,1911.900604,4076.246123,15728.19153,107.09,0.00493131,train
12,1796,3648.5,3653,3657.6,1921.234537,4092.231402,15787.72292,107.58,0.004934593,train
12,1827,3649,3653.5,3658.1,1929.012815,4108.216681,15847.2543,107.98,0.004934089,train
12,1858,3649.4,3653.9,3658.5,1935.235437,4121.004904,15894.87941,108.32,0.0049346,train
12,1886,3649.8,3654.3,3658.9,1941.458059,4133.793127,15942.50451,108.72,0.004937833,train
12,1917,3650.4,3654.9,3659.5,1950.791992,4152.975462,16013.94217,109.2,0.00493722,train
12,1947,3651.2,3655.7,3660.3,1963.237236,4178.551908,16109.19239,109.88,0.004938209,train
12,1978,3651.8,3656.3,3660.9,1972.571169,4197.734243,16180.63005,110.43,0.004940733,train
12,2008,3652.4,3656.9,3661.5,1981.905102,4216.916578,16252.06771,110.94,0.004941452,train
12,2039,3653.2,3657.7,3662.3,1994.350346,4242.493024,16347.31792,111.64,0.004943287,train
12,2070,3654,3658.5,3663,2006.79559,4268.06947,16430.66186,112.32,0.004946813,train
13,31,3533.1,3537.9,3542.8,126.0080952,412.420196,2119.317254,7.043,0.00264999,train
13,60,3548.6,3553.4,3558.3,367.134697,907.9638423,3964.790144,20.597,0.003930809,train
13,91,3562,3566.8,3571.6,575.5925335,1336.369317,5548.324946,32.285,0.004327582,train
13,121,3570.7,3575.4,3580.3,710.9345616,1611.316115,6584.17102,39.836,0.004472728,train
13,152,3578.2,3583,3587.8,827.6087238,1854.292354,7477.141773,46.426,0.004569919,train
13,182,3585.8,3590.5,3595.3,945.8385415,2094.071538,8370.112526,52.991,0.00464425,train
13,213,3591.2,3595.9,3600.7,1029.843938,2266.71255,9013.051468,57.736,0.00469032,train
13,244,3596.2,3600.9,3605.7,1107.626713,2426.565339,9608.365304,62.063,0.004722292,train
13,274,3600.8,3605.5,3610.3,1179.186866,2573.629905,10156.05403,66.087,0.004751428,train
13,305,3605.3,3610,3614.7,1249.191363,2717.497415,10679.93021,70.003,0.004779465,train
13,335,3609.5,3614.1,3618.8,1314.528894,2848.576702,11168.08755,73.602,0.004800801,train
13,366,3613.1,3617.7,3622.4,1370.532492,2963.670711,11596.71351,76.764,0.004818555,train
13,397,3616.2,3620.9,3625.6,1418.757812,3065.976496,11977.71437,79.506,0.004829537,train
13,425,3617.5,3622.1,3626.9,1438.981334,3104.341165,12132.49597,80.627,0.004834965,train
13,456,3619.6,3624.2,3628.9,1471.650099,3171.479337,12370.6215,82.403,0.004843318,train
13,486,3622.1,3626.7,3631.4,1510.541486,3251.405731,12668.27842,84.579,0.004852433,train
13,517,3625.1,3629.7,3634.4,1557.211151,3347.317405,13025.46672,87.233,0.004865199,train
13,547,3627.9,3632.5,3637.2,1600.769505,3436.834967,13358.84247,89.655,0.004873495,train
13,578,3630.7,3635.3,3640,1644.327859,3526.352528,13692.21821,92.096,0.004882389,train
13,609,3633.2,3637.8,3642.5,1683.219247,3606.278923,13989.87513,94.295,0.004890978,train
13,639,3635.3,3639.9,3644.5,1715.888012,3673.417094,14228.00067,96.101,0.004898787,train
13,670,3637.3,3641.8,3646.5,1747.001122,3734.161154,14466.1262,97.831,0.004904476,train
13,700,3638.6,3643.1,3647.8,1767.224643,3775.72288,14620.9078,98.938,0.004906701,train
13,731,3638.7,3643.2,3647.9,1768.780299,3778.919935,14632.81407,99.059,0.004908646,train
13,762,3640.8,3645.3,3650,1801.449064,3846.058107,14882.84589,100.89,0.004914187,train
13,790,3642.6,3647.2,3651.8,1829.450863,3906.802167,15097.15887,102.49,0.004919501,train
13,821,3644.4,3648.9,3653.5,1857.452662,3961.152115,15299.56557,104,0.004924669,train
13,851,3646.2,3650.7,3655.3,1885.454461,4018.699119,15513.87855,105.55,0.00492809,train
13,882,3647.9,3652.4,3657,1911.900604,4073.049067,15716.28526,107.06,0.00493336,train
13,912,3649.5,3654,3658.6,1936.791092,4124.20196,15906.78568,108.44,0.004936321,train
13,943,3651,3655.5,3660.1,1960.125925,4172.157797,16085.37983,109.76,0.004940213,train
13,974,3652.4,3656.9,3661.5,1981.905102,4216.916578,16252.06771,110.94,0.004941452,train
13,1004,3651.5,3656,3660.7,1967.904202,4188.143075,16156.81749,110.23,0.004940199,train
13,1035,3653.2,3657.8,3662.4,1994.350346,4245.69008,16359.2242,111.73,0.004943966,train
13,1065,3654.9,3659.4,3664,2020.796489,4296.842972,16549.72462,113.15,0.0049481,train
13,1096,3656.4,3660.8,3665.5,2044.131322,4341.601753,16728.31878,114.43,0.004950668,train
13,1127,3657.9,3662.4,3667,2067.466154,4392.754646,16906.91293,115.76,0.004953967,train
13,1155,3659.1,3663.6,3668.2,2086.13402,4431.119315,17049.78825,116.83,0.004957347,train
13,1186,3660.3,3664.8,3669.4,2104.801886,4469.483984,17192.66357,117.87,0.004959408,train
13,1216,3661.2,3665.7,3670.3,2118.802785,4498.257486,17299.82006,118.68,0.004962186,train
13,1247,3662.3,3666.8,3671.4,2135.914996,4533.4251,17430.7891,119.63,0.004963874,train
13,1277,3663.4,3667.9,3672.5,2153.027206,4568.592714,17561.75814,120.58,0.004965536,train
13,1308,3664.4,3668.9,3673.5,2168.583761,4600.563271,17680.82091,121.45,0.004967287,train
13,1339,3665.3,3669.8,3674.3,2182.584661,4629.336774,17776.07113,122.22,0.004970719,train
13,1369,3666.2,3670.7,3675.2,2196.58556,4658.110276,17883.22762,123,0.004972123,train
13,1400,3666.5,3670.9,3675.5,2201.252527,4664.504387,17918.94645,123.23,0.004972018,train
13,1430,3666.3,3670.8,3675.4,2198.141216,4661.307331,17907.04017,123.11,0.00497083,train
13,1461,3667.6,3672,3676.6,2218.364737,4699.672001,18049.91549,124.2,0.004974377,train
13,1492,3668.5,3672.9,3677.5,2232.365637,4728.445503,18157.07198,124.97,0.00497534,train
13,1521,3669.1,3673.5,3678.1,2241.69957,4747.627837,18228.50964,125.52,0.004977429,train
13,1552,3669.7,3674.2,3678.7,2251.033503,4770.007228,18299.9473,126.05,0.004978084,train
13,1582,3670.8,3675.3,3679.8,2268.145713,4805.174842,18430.91634,127.02,0.004980349,train
13,1613,3672.2,3676.6,3681.2,2289.92489,4846.736567,18597.60422,128.21,0.004982073,train
13,1643,3673.2,3677.6,3682.2,2305.481445,4878.707125,18716.66699,129.08,0.004983619,train
13,1674,3674.2,3678.7,3683.2,2321.038,4913.874738,18835.72975,129.99,0.004986068,train
13,1705,3675.2,3679.6,3684.2,2336.594555,4942.64824,18954.79252,130.81,0.004986271,train
13,1735,3676,3680.5,3685,2349.039799,4971.421742,19050.04273,131.56,0.004988907,train
13,1766,3676.9,3681.3,3685.8,2363.040698,4996.998189,19145.29295,132.29,0.004991071,train
13,1796,3677.7,3682.1,3686.6,2375.485942,5022.574635,19240.54316,132.98,0.004992003,train
13,1827,3678.5,3682.9,3687.5,2387.931186,5048.151081,19347.69965,133.72,0.004992574,train
13,1858,3679.2,3683.7,3688.2,2398.820775,5073.727527,19431.04359,134.35,0.004993757,train
13,1886,3679.9,3684.3,3688.8,2409.710363,5092.909862,19502.48125,134.88,0.004994612,train
13,1917,3680.5,3684.9,3689.4,2419.044296,5112.092197,19573.91891,135.45,0.004997223,train
13,1947,3681.2,3685.6,3690.1,2429.933885,5134.471587,19657.26285,136.01,0.004996387,train
13,1978,3682.1,3686.5,3691,2443.934784,5163.245089,19764.41934,136.79,0.004997516,train
13,2008,3682.9,3687.3,3691.8,2456.380028,5188.821536,19859.66955,137.54,0.005000569,train
13,2039,3683.7,3688.1,3692.6,2468.825272,5214.397982,19954.91976,138.22,0.00500106,train
13,2070,3684.3,3688.7,3693.2,2478.159205,5233.580316,20026.35742,138.73,0.005001425,train
14,31,3534.1,3539,3543.9,141.5646501,447.5878096,2250.286298,7.972,0.002807597,train
14,60,3549.7,3554.5,3559.4,384.2469075,943.1314559,4095.759188,21.54,0.00397187,train
14,91,3562.7,3567.5,3572.3,586.4821219,1358.748708,5631.668883,32.9,0.004342145,train
14,121,3571.2,3576,3580.8,718.7128391,1630.498449,6643.702403,40.307,0.004482085,train
14,152,3579.1,3583.8,3588.6,841.6096233,1879.8688,7572.391987,47.152,0.00458059,train
14,182,3586.5,3591.2,3596,956.72813,2116.450928,8453.456463,53.63,0.004652702,train
14,213,3592,3596.7,3601.5,1042.289182,2292.288996,9108.301682,58.422,0.004695215,train
14,244,3597.5,3602.1,3606.9,1127.850234,2464.930009,9751.240624,63.165,0.004733581,train
14,274,3602.5,3607.1,3611.9,1205.633009,2624.782798,10346.55446,67.53,0.004763359,train
14,305,3607.2,3611.9,3616.7,1278.748818,2778.241475,10918.05574,71.687,0.004787097,train
14,335,3611.4,3616,3620.8,1344.086348,2909.320762,11406.21309,75.277,0.004807077,train
14,366,3615.3,3619.9,3624.6,1404.756913,3034.005938,11858.6516,78.668,0.004827023,train
14,397,3618.9,3623.5,3628.2,1460.760511,3149.099946,12287.27756,81.787,0.004840287,train
14,425,3620.4,3625,3629.8,1484.095343,3197.055783,12477.77799,83.161,0.004846515,train
14,456,3623.3,3627.9,3632.6,1529.209352,3289.770401,12811.15374,85.685,0.004860145,train
14,486,3626.6,3631.2,3635.9,1580.545984,3395.273241,13204.06087,88.524,0.004869339,train
14,517,3630.1,3634.7,3639.4,1634.993926,3507.170194,13620.78055,91.625,0.004883295,train
14,547,3633.3,3637.9,3642.6,1684.774902,3609.475979,14001.78141,94.368,0.004890539,train
14,578,3636.3,3640.9,3645.5,1731.444567,3705.387652,14347.06343,96.971,0.004901512,train
14,609,3638.8,3643.3,3648,1770.335954,3782.116991,14644.72035,99.138,0.004908509,train
14,639,3641,3645.6,3650.2,1804.560375,3855.649274,14906.65844,101.1,0.004915673,train
14,670,3643.3,3647.8,3652.5,1840.340452,3925.984501,15180.5028,103.06,0.004920077,train
14,700,3644.7,3649.2,3653.9,1862.119629,3970.743282,15347.19068,104.29,0.004923972,train
14,731,3646.2,3650.7,3655.4,1885.454461,4018.699119,15525.78483,105.59,0.004927219,train
14,762,3648.8,3653.4,3658,1925.901504,4105.019625,15835.34802,107.89,0.004934084,train
14,790,3650.8,3655.3,3659.9,1957.014614,4165.763685,16061.56728,109.59,0.00493997,train
14,821,3653,3657.5,3662.1,1991.239035,4236.098912,16323.50537,111.53,0.004945713,train
14,851,3655,3659.5,3664.2,2022.352145,4300.040028,16573.53718,113.3,0.004948478,train
14,882,3657,3661.5,3666.1,2053.465255,4363.981144,16799.75644,115.01,0.004953654,train
14,912,3658.8,3663.3,3667.9,2081.467053,4421.528148,17014.06942,116.55,0.004955976,train
14,943,3660.4,3664.9,3669.5,2106.357541,4472.68104,17204.56984,117.98,0.004960559,train
14,974,3662.5,3666.9,3671.5,2139.026307,4536.622156,17442.69538,119.74,0.004964686,train
14,1004,3662.8,3667.3,3671.9,2143.693273,4549.410379,17490.32048,120.06,0.004964558,train
14,1035,3664.9,3669.4,3674,2176.362039,4616.54855,17740.3523,121.88,0.004967949,train
14,1065,3666.7,3671.2,3675.8,2204.363838,4674.095554,17954.66528,123.48,0.004972391,train
14,1096,3668.5,3672.9,3677.5,2232.365637,4728.445503,18157.07198,125,0.004976534,train
14,1127,3670,3674.4,3679,2255.700469,4776.40134,18335.66613,126.3,0.004978759,train
14,1155,3671.2,3675.6,3680.2,2274.368335,4814.766009,18478.54145,127.34,0.004980507,train
14,1186,3672.6,3677,3681.6,2296.147512,4859.52479,18645.22933,128.57,0.004983159,train
14,1216,3673.9,3678.4,3682.9,2316.371033,4904.283571,18800.01092,129.74,0.004986037,train
14,1247,3675.2,3679.6,3684.2,2336.594555,4942.64824,18954.79252,130.83,0.004987033,train
14,1277,3676.3,3680.8,3685.3,2353.706765,4981.01291,19085.76156,131.85,0.004990447,train
14,1308,3677.7,3682.1,3686.7,2375.485942,5022.574635,19252.44944,133.01,0.004990899,train
14,1339,3679.4,3683.8,3688.3,2401.932086,5076.924583,19442.94986,134.46,0.004994464,train
14,1369,3681.4,3685.8,3690.4,2433.045196,5140.865699,19692.98168,136.26,0.004997269,train
14,1400,3682.1,3686.5,3691,2443.934784,5163.245089,19764.41934,136.84,0.004999343,train
14,1430,3681.7,3686.2,3690.7,2437.712162,5153.653922,19728.70051,136.56,0.004998524,train
14,1461,3682.8,3687.2,3691.8,2454.824372,5185.62448,19859.66955,137.51,0.005000342,train
14,1492,3684.7,3689.2,3693.7,2484.381827,5249.565595,20085.88881,139.17,0.005002546,train
14,1521,3686.3,3690.7,3695.2,2509.272315,5297.521432,20264.48296,140.52,0.005005829,train
14,1552,3687.9,3692.3,3696.8,2534.162803,5348.674325,20454.98339,141.9,0.005007442,train
14,1582,3689,3693.4,3698,2551.275013,5383.841938,20597.85871,142.89,0.00500789,train
14,1613,3690.1,3694.5,3699,2568.387224,5419.009552,20716.92147,143.81,0.005010048,train
14,1643,3691,3695.4,3699.9,2582.388123,5447.783054,20824.07796,144.62,0.005012087,train
14,1674,3692.1,3696.4,3701,2599.500334,5479.753612,20955.04701,145.53,0.005012347,train
14,1705,3692.9,3697.3,3701.8,2611.945578,5508.527114,21050.29722,146.31,0.005015637,train
14,1735,3694,3698.3,3702.9,2629.057788,5540.497672,21181.26626,147.2,0.005015192,train
14,1766,3694.9,3699.3,3703.8,2643.058687,5572.468229,21288.42275,147.99,0.005015939,train
14,1796,3695.7,3700.1,3704.6,2655.503931,5598.044676,21383.67297,148.73,0.005018352,train
14,1827,3696.8,3701.1,3705.6,2672.616142,5630.015234,21502.73574,149.62,0.005019901,train
14,1858,3698,3702.4,3706.9,2691.284008,5671.576959,21657.51733,150.74,0.005021256,train
14,1886,3698.9,3703.3,3707.8,2705.284907,5700.350461,21764.67382,151.52,0.005022156,train
14,1917,3699.8,3704.2,3708.7,2719.285807,5729.123963,21871.83031,152.28,0.005022388,train
14,1947,3700.6,3705,3709.5,2731.731051,5754.700409,21967.08053,153,0.005024051,train
14,1978,3701.7,3706,3710.5,2748.843261,5786.670967,22086.14329,153.88,0.005025202,train
14,2008,3702.7,3707.1,3711.6,2764.399816,5821.838581,22217.11234,154.83,0.005026401,train
14,2039,3703.9,3708.2,3712.7,2783.067682,5857.006194,22348.08138,155.84,0.005029018,train
14,2070,3704.9,3709.2,3713.7,2798.624237,5888.976752,22467.14415,156.69,0.00502941,train
15,31,3534.6,3539.5,3544.4,149.3429276,463.5730885,2309.817681,8.4078,0.00287669,train
15,60,3550.1,3554.9,3559.8,390.4695295,955.9196791,4143.384295,21.888,0.00398705,train
15,91,3563,3567.8,3572.6,591.1490884,1368.339875,5667.387713,33.152,0.004346733,train
15,121,3571.4,3576.2,3581,721.8241501,1636.892561,6667.514957,40.486,0.004485371,train
15,152,3579.3,3584,3588.8,844.7209342,1886.262912,7596.20454,47.327,0.004582757,train
15,182,3586.7,3591.4,3596.2,959.8394409,2122.84504,8477.269016,53.775,0.004651835,train
15,213,3592.2,3596.9,3601.7,1045.400493,2298.683108,9132.114235,58.558,0.004693577,train
15,244,3597.6,3602.3,3607.1,1129.40589,2471.32412,9775.053178,63.285,0.004731312,train
15,274,3602.6,3607.3,3612.1,1207.188665,2631.176909,10370.36701,67.66,0.00476186,train
15,305,3607.4,3612,3616.8,1281.860129,2781.438531,10929.96202,71.798,0.004788685,train
15,335,3611.5,3616.1,3620.9,1345.642004,2912.517818,11418.11936,75.367,0.00480771,train
15,366,3615.4,3620,3624.7,1406.312568,3037.202994,11870.55788,78.743,0.004826692,train
15,397,3619,3623.6,3628.3,1462.316166,3152.297002,12299.18384,81.866,0.004840191,train
15,425,3620.5,3625.1,3629.8,1485.650999,3200.252839,12477.77799,83.215,0.004848319,train
15,456,3623.4,3628,3632.7,1530.765008,3292.967456,12823.06001,85.756,0.00485958,train
15,486,3626.7,3631.3,3636,1582.101639,3398.470297,13215.96715,88.609,0.004869552,train
15,517,3630.2,3634.8,3639.5,1636.549582,3510.36725,13632.68683,91.702,0.004883064,train
15,547,3633.4,3637.9,3642.6,1686.330558,3609.475979,14001.78141,94.435,0.004893617,train
15,578,3636.4,3640.9,3645.6,1733.000222,3705.387652,14358.96971,97.036,0.004901462,train
15,609,3638.9,3643.4,3648.1,1771.89161,3785.314047,14656.62663,99.199,0.004907481,train
15,639,3641.1,3645.7,3650.3,1806.116031,3858.84633,14918.56472,101.16,0.00491461,train
15,670,3643.4,3647.9,3652.5,1841.896107,3929.181557,15180.5028,103.11,0.004921347,train
15,700,3644.5,3649,3653.7,1859.008318,3964.349171,15323.37812,104.11,0.004923219,train
15,731,3646.3,3650.8,3655.4,1887.010116,4021.896175,15525.78483,105.66,0.004929392,train
15,762,3648.9,3653.4,3658.1,1927.457159,4105.019625,15847.2543,107.95,0.00493379,train
15,790,3650.8,3655.3,3660,1957.014614,4165.763685,16073.47356,109.64,0.004939573,train
15,821,3653.1,3657.6,3662.2,1992.79469,4239.295968,16335.41164,111.57,0.004943835,train
15,851,3655.1,3659.6,3664.2,2023.9078,4303.237084,16573.53718,113.35,0.004949634,train
15,882,3657.1,3661.6,3666.2,2055.02091,4367.178199,16811.66271,115.06,0.004952255,train
15,912,3658.8,3663.3,3667.9,2081.467053,4421.528148,17014.06942,116.58,0.004957251,train
15,943,3660.5,3665,3669.6,2107.913197,4475.878096,17216.47612,118.02,0.004958768,train
15,974,3662.5,3667,3671.6,2139.026307,4539.819212,17454.60165,119.79,0.004963651,train
15,1004,3662.8,3667.3,3671.9,2143.693273,4549.410379,17490.32048,120.1,0.004966212,train
15,1035,3664.9,3669.4,3674,2176.362039,4616.54855,17740.3523,121.93,0.004969987,train
15,1065,3666.8,3671.2,3675.8,2205.919493,4674.095554,17954.66528,123.53,0.004974093,train
15,1096,3668.5,3673,3677.6,2232.365637,4731.642559,18168.97826,125.05,0.004975533,train
15,1127,3670,3674.5,3679.1,2255.700469,4779.598395,18347.57241,126.34,0.004977372,train
15,1155,3671.2,3675.7,3680.2,2274.368335,4817.963065,18478.54145,127.38,0.004981449,train
15,1186,3672.6,3677.1,3681.6,2296.147512,4862.721846,18645.22933,128.61,0.004984092,train
15,1216,3674,3678.4,3683,2317.926689,4904.283571,18811.9172,129.77,0.004984611,train
15,1247,3675.2,3679.6,3684.2,2336.594555,4942.64824,18954.79252,130.85,0.004987795,train
15,1277,3676.4,3680.8,3685.4,2355.262421,4981.01291,19097.66784,131.88,0.00498904,train
15,1308,3677.7,3682.2,3686.7,2375.485942,5025.771691,19252.44944,133.05,0.004991801,train
15,1339,3679.4,3683.8,3688.4,2401.932086,5076.924583,19454.85614,134.5,0.004993742,train
15,1369,3681.5,3685.9,3690.4,2434.600851,5144.062755,19692.98168,136.3,0.004997865,train
15,1400,3682.1,3686.5,3691.1,2443.934784,5163.245089,19776.32561,136.86,0.004997899,train
15,1430,3681.8,3686.2,3690.8,2439.267818,5153.653922,19740.60678,136.59,0.004997159,train
15,1461,3682.9,3687.3,3691.8,2456.380028,5188.821536,19859.66955,137.54,0.005000569,train
15,1492,3684.8,3689.2,3693.8,2485.937482,5249.565595,20097.79508,139.22,0.005001922,train
15,1521,3686.3,3690.7,3695.3,2509.272315,5297.521432,20276.38923,140.56,0.005005131,train
15,1552,3687.9,3692.3,3696.9,2534.162803,5348.674325,20466.88966,141.93,0.005006397,train
15,1582,3689.1,3693.4,3698,2552.830669,5383.841938,20597.85871,142.92,0.005008668,train
15,1613,3690.1,3694.5,3699,2568.387224,5419.009552,20716.92147,143.83,0.005010744,train
15,1643,3691,3695.4,3700,2582.388123,5447.783054,20835.98424,144.65,0.005011059,train
15,1674,3692.1,3696.5,3701,2599.500334,5482.950668,20955.04701,145.55,0.005012484,train
15,1705,3693,3697.4,3701.9,2613.501233,5511.72417,21062.2035,146.33,0.00501346,train
15,1735,3694,3698.4,3702.9,2629.057788,5543.694727,21181.26626,147.23,0.005015668,train
15,1766,3694.9,3699.3,3703.8,2643.058687,5572.468229,21288.42275,148.01,0.005016616,train
15,1796,3695.8,3700.1,3704.6,2657.059587,5598.044676,21383.67297,148.75,0.005018763,train
15,1827,3696.8,3701.1,3705.7,2672.616142,5630.015234,21514.64201,149.64,0.005018568,train
15,1858,3698.1,3702.4,3706.9,2692.839663,5671.576959,21657.51733,150.77,0.005021995,train
15,1886,3699,3703.3,3707.8,2706.840563,5700.350461,21764.67382,151.54,0.00502256,train
15,1917,3699.8,3704.2,3708.7,2719.285807,5729.123963,21871.83031,152.3,0.005023047,train
15,1947,3700.7,3705,3709.5,2733.286706,5754.700409,21967.08053,153.02,0.005024451,train
15,1978,3701.7,3706,3710.5,2748.843261,5786.670967,22086.14329,153.9,0.005025855,train
15,2008,3702.8,3707.1,3711.6,2765.955472,5821.838581,22217.11234,154.87,0.005027446,train
15,2039,3703.9,3708.3,3712.7,2783.067682,5860.20325,22348.08138,155.86,0.005029145,train
15,2070,3704.9,3709.2,3713.7,2798.624237,5888.976752,22467.14415,156.72,0.005030373,train
16,31,3530.4,3544.9,3559.5,252.0161903,1908.642302,12322.99639,13.881,0.000958391,train
16,60,3539.6,3554,3568.6,681.3771072,2781.438531,15573.40993,37.74,0.001982536,train
16,91,3546.2,3560.4,3574.9,989.3968954,3395.273241,17823.69623,54.536,0.002455651,train
16,121,3552.5,3566.6,3581,1283.415784,3989.925617,20002.54487,70.617,0.002793849,train
16,152,3557.4,3571.4,3585.8,1512.097142,4450.30165,21717.04872,83.156,0.003004251,train
16,182,3560.6,3574.6,3588.9,1661.44007,4757.219005,22824.33245,91.319,0.003122765,train
16,213,3562.7,3576.7,3590.9,1759.446366,4958.633519,23538.70905,96.742,0.003197365,train
16,244,3565.4,3579.3,3593.5,1885.454461,5208.00387,24467.39864,103.6,0.003282547,train
16,274,3568.6,3582.4,3596.6,2034.797389,5505.330058,25574.68237,111.66,0.003371905,train
16,305,3570.8,3584.6,3598.8,2137.470651,5716.33574,26360.49663,117.48,0.003433652,train
16,335,3572.9,3586.7,3600.7,2235.476948,5917.750254,27039.1544,122.7,0.00348655,train
16,366,3574.7,3588.4,3602.5,2319.482344,6080.800099,27682.09335,127.23,0.003526098,train
16,397,3576.6,3590.3,3604.2,2408.154708,6263.032279,28289.31346,131.94,0.003569757,train
16,425,3577.4,3591.1,3605.1,2445.490439,6339.761617,28610.78293,134.27,0.003590488,train
16,456,3578.9,3592.5,3606.5,2515.494937,6474.03796,29110.84655,137.89,0.003619124,train
16,486,3580.4,3594,3608,2585.499434,6617.90547,29646.629,141.88,0.003651992,train
16,517,3582.5,3596.1,3610,2683.50573,6819.319985,30361.00561,147.16,0.003691567,train
16,547,3584.2,3597.7,3611.6,2762.844161,6972.778662,30932.50689,151.46,0.003724292,train
16,578,3585.5,3599,3612.9,2823.514725,7097.463838,31396.85168,154.81,0.003746809,train
16,609,3586.8,3600.2,3614.1,2884.185289,7212.557846,31825.47764,157.91,0.003766737,train
16,639,3587.8,3601.3,3615,2930.854954,7318.060687,32146.94711,160.51,0.003785983,train
16,670,3588.9,3602.3,3616,2982.191586,7413.97236,32504.13541,163.16,0.003803237,train
16,700,3589.2,3602.6,3616.4,2996.192485,7442.745862,32647.01073,164.1,0.003808666,train
16,731,3589.5,3602.9,3616.7,3010.193384,7471.519364,32754.16722,164.87,0.003813268,train
16,762,3590.4,3603.8,3617.5,3052.196083,7557.839871,33039.91787,167.07,0.003827495,train
16,790,3591,3604.4,3618.2,3080.197882,7615.386875,33289.94968,168.72,0.003835807,train
16,821,3591.8,3605.2,3618.9,3117.533614,7692.116213,33539.98149,170.76,0.003850314,train
16,851,3592.8,3606.2,3619.9,3164.203279,7788.027887,33897.16979,173.22,0.003862259,train
16,882,3594.1,3607.4,3621.1,3224.873843,7903.121895,34325.79575,176.54,0.003883944,train
16,912,3595.2,3608.5,3622.1,3276.210474,8008.624736,34682.98405,179.21,0.003898597,train
16,943,3596.2,3609.5,3623.1,3322.880139,8104.536409,35040.17235,181.88,0.003914126,train
16,974,3597.4,3610.6,3624.2,3378.883737,8210.03925,35433.07948,184.71,0.003928161,train
16,1004,3597.3,3610.6,3624.2,3374.216771,8210.03925,35433.07948,184.76,0.003929614,train
16,1035,3598.3,3611.5,3625.2,3420.886435,8296.359756,35790.26779,187.29,0.003942324,train
16,1065,3599.1,3612.3,3625.9,3458.222167,8373.089095,36040.2996,189.3,0.003954327,train
16,1096,3599.9,3613.1,3626.6,3495.557899,8449.818434,36290.33141,191.17,0.003963247,train
16,1127,3600.4,3613.6,3627.2,3518.892732,8497.774271,36504.64439,192.66,0.003970626,train
16,1155,3600.9,3614.1,3627.7,3542.227564,8545.730107,36683.23854,193.89,0.003975502,train
16,1186,3601.4,3614.6,3628.1,3565.562397,8593.685944,36826.11386,195.11,0.003983027,train
16,1216,3601.9,3615,3628.5,3588.897229,8632.050614,36968.98918,196.2,0.003988621,train
16,1247,3602.3,3615.5,3629,3607.565095,8680.00645,37147.58333,197.39,0.003992907,train
16,1277,3602.9,3616,3629.5,3635.566894,8727.962287,37326.17748,198.8,0.004000829,train
16,1308,3603.6,3616.8,3630.2,3668.235659,8804.691626,37576.20929,200.67,0.00400946,train
16,1339,3604.4,3617.5,3630.9,3705.571391,8871.829797,37826.2411,202.54,0.00401836,train
16,1369,3605,3618.1,3631.5,3733.57319,8929.376801,38040.55408,204.12,0.004025757,train
16,1400,3604.8,3617.9,3631.4,3724.239257,8910.194467,38004.83525,203.81,0.004024742,train
16,1430,3604.6,3617.7,3631.2,3714.905324,8891.012132,37933.39759,203.33,0.004023205,train
16,1461,3605.2,3618.3,3631.8,3742.907123,8948.559136,38147.71057,204.81,0.004028586,train
16,1492,3605.8,3618.9,3632.4,3770.908922,9006.10614,38362.02355,206.25,0.004033122,train
16,1521,3606.3,3619.4,3632.8,3794.243754,9054.061977,38504.89888,207.49,0.004040449,train
16,1552,3606.8,3619.8,3633.3,3817.578587,9092.426646,38683.49303,208.73,0.004045665,train
